smiles,PCE
c1ccc(C2=Cc3sc4c(ncc5ccc6nsnc6c45)c3[SiH2]2)c2cscc12,7.298902
c1sc(-c2cc3cc4c5cscc5c5ccc6nsnc6c5c4cc3cn2)c2sccc12,7.291367
c1ccc(-c2ccc(s2)-c2cnc(s2)-c2cccc3c[SiH2]cc23)c2cCcc12,7.281310999999999
c1sc(-c2sc(-c3sc(-c4ncncn4)c4cc[se]c34)c3[nH]ccc23)c2nccnc12,7.280884
c1cc2cc3c4cscc4c4cc(-c5scc6sccc56)c5nsnc5c4c3cc2s1,7.266807
c1sc(-c2sc(-c3ccc(cc3)-c3scc4sccc34)c3cc[SiH2]c23)c2nccnc12,7.261061
c1ccc(cn1)C1=Cc2c([SiH2]1)c1cc3c4cscc4ccc3cc1c1=C[SiH2]C=c21,7.253337
c1cnc2c(c1)ncc1c3CC(=Cc3ncc21)c1cccc2nsnc12,7.239517
c1ccc(cc1)-c1cc2c3nsnc3c3c4cnccc4c4cscc4c3c2c2=CCC=c12,7.235831
C1C=c2c3C=C[SiH2]c3c3c4nsnc4c(cc3c2=C1)-c1cccc2ccccc12,7.228637
c1cc2ccc-3c([SiH2]c4ccc5c[SiH2]cc5c-34)c2s1,7.223002
c1ccc(-c2ccc([se]2)-c2sc(-c3nccc4nsnc34)c3cc[nH]c23)c2cocc12,7.217749
c1sc(c2C=C[SiH2]c12)-c1cnc2cc3c(cc2c1)ncc1ccc2=CCC=c2c31,7.210204
[SiH2]1C=c2ccc3c4cscc4c4c5sc(cc5ncc4c3c2=C1)C1=CC=C[SiH2]1,7.197922
c1sc(c2Cccc12)-c1sc(c2[SiH2]ccc12)-c1scc2nccnc12,7.189324
[nH]1cccc1-c1cc2sc3c4[SiH2]C=Cc4c4nsnc4c3c2c2=C[SiH2]C=c12,7.176556
c1cc2ncc3c4c5cscc5c(cc4c4=C[SiH2]C=c4c3c2[se]1)-c1scc2cc[se]c12,7.171302
[nH]1c2cc([se]c2c2c3nsnc3c3ccsc3c12)-c1scc2nccnc12,7.162342
c1cc2-[s]c3c(cnc4ccc5cocc5c34)-c2c2c[SiH2]cc12,7.147951
c1sc(-c2sc(-c3cnc(s3)-c3cccc4c[SiH2]cc34)c3cc[se]c23)c2ccoc12,7.139219
c1Cc(cc1)-c1sc(-c2ccc([se]2)-c2cccc3nsnc23)c2[SiH2]ccc12,7.131703
c1sc(-c2cc3c4nsnc4c4c5cnccc5c5ccccc5c4c3cn2)c2[se]ccc12,7.121831
c1[SiH2]c(cc1)-c1ccc(-c2sc(c3[SiH2]ccc23)-c2cccc3c[nH]cc23)c2nsnc12,7.120207
c1cc2c(cn1)cc(-c1cc3c(ccc4cocc34)o1)c1=C[SiH2]C=c21,7.108527
C1C=Cc2ncc3c4oc(cc4ncc3c12)-c1cccc2nsnc12,7.099851
c1ccc(s1)-c1cc2c3nsnc3c3c(sc4ccc5nsnc5c34)c2c2cscc12,7.088049
[SiH2]1C=Cc2ncc3c4cnc(cc4c4nsnc4c3c12)-c1scc2sccc12,7.082656
[SiH2]1C=c2c3C=C[SiH2]c3c3c4ccccc4c(cc3c2=C1)-c1cccc2cocc12,7.073604
c1[SiH2]c(cc1)-c1sc(-c2ccc(cn2)-c2ncncn2)c2occc12,7.064396
[nH]1c2cc(ccc2c2ncccc12)-c1cncc2nsnc12,7.05738
c1ncc(s1)-c1cc2c3nsnc3c3c(c4cscc4c4ccc5nsnc5c34)c2cn1,7.051788
c1sc(-c2ccc(cc2)-c2ccc(o2)-c2cccc3nsnc23)c2nccnc12,7.039924
[SiH2]1C=CC=C1c1cc2ncc3ccc4nsnc4c3c2c2cocc12,7.038173
c1ccc(-c2cc3cnc4c(sc5ccc6=CCC=c6c45)c3[se]2)c2=C[SiH2]C=c12,7.023798
c1cc2c([se]1)c1c3nsnc3c3cc([se]c3c1c1=CCC=c21)-c1scc2ccsc12,7.020655
c1sc(-c2cc3oc4c(c5cocc5c5ccccc45)c3[se]2)c2nccnc12,7.005704
c1Cc(cc1)-c1sc(-c2ccc(-c3cncs3)c3cscc23)c2nccnc12,7.004018
[nH]1c2cc(-c3cncs3)c3nsnc3c2c2ccc3ccc4nsnc4c3c12,6.991531
c1sc(-c2cc3c(s2)c2oc4ccncc4c2c2=C[SiH2]C=c32)c2[SiH2]C=Cc12,6.985618
c1sc(-c2cc3cnc4c(cnc5ccc6cocc6c45)c3cn2)c2nccnc12,6.982886
c1ncc(s1)-c1sc(-c2sc(-c3scc4ccsc34)c3nccnc23)c2cc[se]c12,6.975763
c1sc(-c2cc3c4nsnc4c4c5cnccc5c5ccccc5c4c3s2)c2ccsc12,6.962333
c1ccc(-c2ccc(o2)-c2ccc([se]2)-c2cncc3nsnc23)c2c[nH]cc12,6.960985
c1cc2c(s1)c1cc3[se]c(cc3cc1c1=CCC=c21)-c1scc2nccnc12,6.955865
c1[SiH2]c(cc1)-c1ccc(-c2ccc(o2)-c2scc3nccnc23)c2c[SiH2]cc12,6.946735
C1C=Cc2c1c1c(c3cscc23)c2cnc(cc2c2=C[SiH2]C=c12)-c1nccs1,6.938817
[nH]1c(cc2ccc3c(oc4ccc5=C[SiH2]C=c5c34)c12)-c1cccc2nsnc12,6.930962
[nH]1c2ccc3ccccc3c2c2c3cscc3c3cc(-c4ccco4)c4nsnc4c3c12,6.920204
[nH]1ccc2ncc3cc(oc3c12)-c1cccc2nsnc12,6.910941
c1ncc(s1)-c1cnc2c(c1)c1nsnc1c1c3c4cocc4ccc3c3cscc3c21,6.90384
c1ccc(cc1)-c1cc2cnc3c(ncc4ccc5nsnc5c34)c2c2cocc12,6.898736
c1sc(c2[SiH2]C=Cc12)-c1cc2oc3c(c2c2nsnc12)c1=CCC=c1c1cccnc31,6.893646
c1sc(c2Cccc12)-c1ccc(-c2ccc(o2)-c2scc3occc23)c2nsnc12,6.890726
c1ncc(s1)-c1sc(-c2cnc(s2)-c2ncncn2)c2Cccc12,6.881764
c1sc(c2C=CCc12)-c1ccc2c(c1)oc1c2c2nsnc2c2ccc3=CCC=c3c12,6.874589
c1cc2c3nsnc3c3c4cnc(cc4[se]c3c2cn1)-c1cncc2nsnc12,6.868408
[nH]1c-2c([SiH2]c3ccc4=C[SiH2]C=c4c-23)c2[se]c(cc12)-c1cccc2nsnc12,6.864793
[nH]1c2cc(ccc2c2c3nsnc3c3ccc4=CCC=c4c3c12)-c1scc2C=C[SiH2]c12,6.855383
c1[SiH2]c(cc1)-c1[SiH2]c(cc1)-c1[SiH2]c(cc1)-c1cccc2c[SiH2]cc12,6.854325
C1C=c2c3ccncc3c3c4nsnc4c4cc(ccc4c3c2=C1)C1=CC=C[SiH2]1,6.848094
c1cnc(s1)-c1ccc(-c2sc(-c3scc4ccoc34)c3nccnc23)c2cscc12,6.836492
C1C=CC=C1C1=Cc2c([SiH2]1)c1c(ccc3ccccc13)c1nsnc21,6.830905
c1sc(-c2cc3ccc4c(ncc5ccc6nsnc6c45)c3[se]2)c2C=CCc12,6.823703
c1sc(-c2cc3cc4c(cc3c3cocc23)c2cnccc2c2=CCC=c42)c2nccnc12,6.817531
c1ccc(o1)-c1cc2c3ccccc3c3c([se]c4ccc5cscc5c34)c2c2nsnc12,6.803851
c1sc(-c2ccc(o2)-c2sc(-c3cccc4nsnc34)c3cc[SiH2]c23)c2cc[se]c12,6.799595
c1sc(C2=Cc3c([SiH2]2)c2ncc4ccncc4c2c2=CCC=c32)c2[SiH2]C=Cc12,6.794749
c1cc2c([se]1)c1sc(cc1c1=C[SiH2]C=c21)-c1ncncn1,6.784894
c1sc(c2C=C[SiH2]c12)-c1cc2[se]c3c(oc4ccc5ccccc5c34)c2c2=C[SiH2]C=c12,6.78169
c1sc(-c2cc3c4nsnc4c4c(sc5ccc6=C[SiH2]C=c6c45)c3s2)c2[SiH2]C=Cc12,6.771054
c1sc(-c2cc3c4cscc4c4cc5ccc6cocc6c5cc4c3s2)c2nccnc12,6.762812
C1C=Cc2[se]c3cc4cc(-c5nccc6nsnc56)c5c[nH]cc5c4cc3c12,6.758903
[SiH2]1C=c2c3cc(-c4cccnc4)c4cocc4c3c3ncc4C=C[SiH2]c4c3c2=C1,6.749693
c1sc(-c2cc3c(c4sc5cccnc5c4c4=C[SiH2]C=c34)c3=CCC=c23)c2[se]ccc12,6.746724
[nH]1c2cc[se]c2c2[se]c3cc(-c4cccc5nsnc45)c4nsnc4c3c12,6.736045
c1cc2c([se]1)c1c(c3[se]c(cc3c3=C[SiH2]C=c13)-c1cccnc1)c1ccccc21,6.732524
c1sc(-c2sc(-c3ccc(-c4ncncn4)c4cCcc34)c3cc[SiH2]c23)c2occc12,6.72384
c1cnc2c(c1)c1cocc1c1c3[SiH2]C(=Cc3c3ccccc3c21)c1ncncn1,6.715175
c1ccc(o1)-c1sc(-c2ccc(cc2)-c2scc3[se]ccc23)c2nccnc12,6.706908
c1sc(-c2cnc3c4sc5ccncc5c4cnc3c2)c2nccnc12,6.700676
c1sc(-c2cc3cc4ncc5ccc6cscc6c5c4cc3c3nsnc23)c2nccnc12,6.696678
[nH]1c(cc2ncc3c4[se]ccc4[nH]c3c12)-c1scc2nccnc12,6.689205
c1cc2c3cscc3c3cc(sc3c2c2ccccc12)-c1cccc2=C[SiH2]C=c12,6.683634
c1ccc(cc1)-c1cc2c3cocc3c3c(c4nsnc4c4ccc5=CCC=c5c34)c2s1,6.678218
c1ccc(-c2ccc3c(cnc4c3c3nsnc3c3ccc5ccccc5c43)c2)c2nsnc12,6.674446
c1cc2c(s1)c1c3ccccc3c3cc(ncc3c1c1=C[SiH2]C=c21)-c1scc2C=C[SiH2]c12,6.668029
c1cc2oc3c4sc(cc4c4nsnc4c3c2cn1)-c1cccc2=CCC=c12,6.659611
c1cnc2c3cnc4cc(-c5ncncn5)c5c[nH]cc5c4c3c3=C[SiH2]C=c3c2c1,6.655285
c1sc(c2[SiH2]C=Cc12)-c1cc2cc3oc4ccc5=C[SiH2]C=c5c4c3cc2c2cocc12,6.646088
c1cc2ncc3c(c4nsnc4c4cc(-c5scc6[se]ccc56)c5cscc5c34)c2o1,6.641545
c1ncc(s1)-c1cnc2c(c1)c1cocc1c1c3c4cocc4ccc3c3=C[SiH2]C=c3c21,6.632361
c1sc(-c2ccc(cc2)-c2sc(-c3scc4[se]ccc34)c3nccnc23)c2ccCc12,6.624206
c1sc(-c2cc3cnc4c([se]c5ccc6=CCC=c6c45)c3c3=C[SiH2]C=c23)c2occc12,6.617623
c1ccc(o1)-c1ccc(-c2ccc(-c3scc4[SiH2]ccc34)c3cscc23)c2nsnc12,6.604054
C1C=Cc2ccc3cc4cc([se]c4cc3c12)-c1cccc2=C[SiH2]C=c12,6.59935
c1ccc2c(c1)c1nsnc1c1c2cnc2cc(-c3nccc4nsnc34)c3nsnc3c12,6.59505
c1ccc2c(c1)oc1c2c2=C[SiH2]C=c2c2cc(-c3cccc4nsnc34)c3=CCC=c3c12,6.587087
c1ccc(cn1)-c1sc(-c2sc(-c3ncncn3)c3cc[SiH2]c23)c2ccsc12,6.576292
c1ccc(nc1)-c1sc(-c2sc(-c3ncncn3)c3[se]ccc23)c2[se]ccc12,6.565896
c1ccc([se]1)-c1ccc2c(c1)c1cscc1c1c3cnccc3c3=C[SiH2]C=c3c21,6.560251
c1sc(-c2sc(-c3ccc(cc3)-c3cccc4nsnc34)c3ccoc23)c2cc[SiH2]c12,6.556995
[nH]1ccc2ncc3c4c5cocc5c(cc4c4=C[SiH2]C=c4c3c12)-c1scc2C=CCc12,6.548233
c1sc(-c2sc(-c3sc(-c4nccc5nsnc45)c4cc[SiH2]c34)c3[nH]ccc23)c2sccc12,6.545451
c1cc2c3cocc3c3c4CC(=Cc4c4nsnc4c3c2[se]1)c1cccc2cscc12,6.538556
c1sc(c2[SiH2]C=Cc12)-c1cc2c(cn1)c1cnc3ccc4c[nH]cc4c3c1c1=C[SiH2]C=c21,6.529545
c1[SiH2]c(cc1)-c1ncc(-c2sc(-c3scc4cc[se]c34)c3cc[nH]c23)c2nsnc12,6.522583
[nH]1c2cc(cnc2c2c1c1c3nsnc3ccc1c1ccccc21)-c1ccccc1,6.518559
[SiH2]1C=Cc2c1c1oc3cc([se]c3c1c1cocc21)-c1scc2nccnc12,6.51477
c1sc(-c2cc3cnc4c(oc5ccc6cscc6c45)c3c3nsnc23)c2occc12,6.504678
[nH]1cccc1-c1cc2c(c3nsnc13)c1cc3sccc3cc1c1=CCC=c21,6.498582
c1cc2c([se]1)c1c3cocc3c3cc(-c4cncs4)c4cscc4c3c1c1=C[SiH2]C=c21,6.491518
c1cnc(s1)-c1cc2oc3c(oc4ccc5=C[SiH2]C=c5c34)c2[se]1,6.482197
c1sc(c2C=C[SiH2]c12)-c1cc2c3cscc3c3c4ncccc4cnc3c2c2=C[SiH2]C=c12,6.474574
C1C=c2c3c4ccc(cc4oc3c3c4nsnc4ccc3c2=C1)C1=CC=CC1,6.468805
c1ccc([se]1)-c1cc2[se]c3c(oc4ccc5ccccc5c34)c2c2=C[SiH2]C=c12,6.459169
c1ncc(s1)-c1cc2c([se]1)c1c3cocc3c3ccc4nsnc4c3c1c1=CCC=c21,6.456968
c1Cc2c3[SiH2]c4ccc5nsnc5c4-c3c3ccccc3c2c1,6.445396
c1ccc(s1)-c1sc(-c2cnc(s2)-c2ncncn2)c2cc[nH]c12,6.439034
c1sc(C2=Cc3ccc4c(c3[SiH2]2)c2ccccc2c2ccc3nsnc3c42)c2[se]ccc12,6.43358
c1sc(c2CC=Cc12)-c1cnc2c(c1)oc1c2ncc2ccc3nsnc3c12,6.429496
[nH]1cccc1-c1[SiH2]c(cc1)-c1ncc(s1)-c1scc2nccnc12,6.426003
c1sc(-c2cc3c4cocc4c4c5ccccc5sc4c3c3=C[SiH2]C=c23)c2occc12,6.417636
C1C=c2c3cc(sc3c3ncc4ccc5nsnc5c4c3c2=C1)C1=CC=C[SiH2]1,6.414494
c1ccc(s1)-c1cc2oc3c(c4cscc4c4ccccc34)c2c2nsnc12,6.410926
c1cc2cc3ccc4cc(-c5scc6[SiH2]C=Cc56)c5=C[SiH2]C=c5c4c3cc2s1,6.403574
c1cc2cnc3c(ncc4cc(-c5cccs5)c5nsnc5c34)c2o1,6.40197
[SiH2]1C=Cc2cc3sc4cc(-c5cccc6cocc56)c5nsnc5c4c3cc12,6.393
c1sc(-c2sc(-c3Cc(cc3)-c3ncncn3)c3[se]ccc23)c2cc[se]c12,6.384394
[nH]1cccc1-c1cc2[se]c3c4sccc4c4ccccc4c3c2c2nsnc12,6.37941
c1sc(-c2cc3c4cocc4c4cc5cccnc5cc4c3c3=CCC=c23)c2nccnc12,6.374376
c1sc(c2Cccc12)-c1sc(-c2ccc(-c3ccccn3)c3nsnc23)c2occc12,6.366397
C1C=Cc2oc3c(ncc4cc(-c5scc6sccc56)c5=C[SiH2]C=c5c34)c12,6.357786
c1sc(C2=Cc3sc4c(c3C2)c2cscc2c2ccc3nsnc3c42)c2C=C[SiH2]c12,6.350032
[SiH2]1C=Cc2ncc3c(ccc4cc(-c5cccc6nsnc56)c5cscc5c34)c12,6.347966
[nH]1c2cc(-c3cccs3)c3nsnc3c2c2cnc3ccc4=CCC=c4c3c12,6.344441
c1ccc(-c2[SiH2]c(cc2)-c2ccc(nc2)-c2cccc3c[SiH2]cc23)c2cCcc12,6.337177
[nH]1ccc2cc3c4c[nH]cc4c4cc(-c5nccc6nsnc56)c5ccccc5c4c3cc12,6.332568
c1ccc(s1)-c1cc2ncc3c(ccc4ccc5=C[SiH2]C=c5c34)c2c2ccccc12,6.325753
c1cc2c3cscc3c3cc(-c4cccc5=C[SiH2]C=c45)c4=C[SiH2]C=c4c3c2s1,6.324492
[nH]1ccc2cnc3c(ncc4cc(-c5scc6sccc56)c5nsnc5c34)c12,6.310112
[SiH2]1C=CC=C1c1cc2cnc3c4c5nsnc5ccc4c4cscc4c3c2c2cocc12,6.307147
[SiH2]1C=c2c(cc3cnc4c5ncccc5c5c[nH]cc5c4c3c2=C1)C1=CC=C[SiH2]1,6.303457
[nH]1ccc2c1c1ccc3cc([se]c3c1c1ccccc21)-c1scc2nccnc12,6.294722
[nH]1ccc2oc3c(c4nsnc4c4cc(ncc34)-c3cccc4=C[SiH2]C=c34)c12,6.293689
c1ccc(-c2cnc3c(c2)c2c[nH]cc2c2c3cnc3ccc4=CCC=c4c23)c2nsnc12,6.288695
c1ccc2c(ccc3c4CC(=Cc4ccc23)c2cccc3nsnc23)c1,6.281113
[SiH2]1C=c2ccc3[se]c4c(c3c2=C1)c1=C[SiH2]C=c1c1cc(ccc41)C1=CC=C[SiH2]1,6.275919
c1sc(c2C=C[SiH2]c12)-c1cc2oc3c(sc4ccc5=C[SiH2]C=c5c34)c2c2ccccc12,6.268338
c1sc(-c2ccc(-c3ccc(o3)-c3scc4occc34)c3c[SiH2]cc23)c2[se]ccc12,6.262421
c1[SiH2]c2c(c1)c1c[SiH2]cc1c1c2ccc2ccc3c[SiH2]cc3c12,6.259247
[nH]1c2cc(-c3ccccn3)c3cocc3c2c2c3cocc3c3ccc4nsnc4c3c12,6.25001
c1sc(-c2cc3sc4c(c5c[nH]cc5c5ccncc45)c3c3cocc23)c2nccnc12,6.247532
c1sc(-c2cc3c4cscc4c4c(ccc5ccc6=CCC=c6c45)c3s2)c2nccnc12,6.240038
c1ccc(s1)-c1ccc(-c2sc(c3Cccc23)-c2scc3ccsc23)c2c[SiH2]cc12,6.230915
c1ccc(nc1)-c1ccc(nc1)-c1ccc(-c2cccc3nsnc23)c2cocc12,6.228197
[nH]1c2cc(cnc2c2c3nsnc3c3ccccc3c12)-c1scc2nccnc12,6.219594
c1Cc(cc1)-c1cnc(s1)-c1sc(-c2Cccc2)c2nccnc12,6.21866
[SiH2]1C=CC=C1c1cc2ncc3c4cnccc4c4nsnc4c3c2c2c[nH]cc12,6.205224
c1cnc2c(c1)c1c[nH]cc1c1c3sc(cc3c3nsnc3c21)-c1ncncn1,6.202894
c1sc(c2CC=Cc12)-c1cc2c(cn1)c1cnc3ccc4c[nH]cc4c3c1c1=C[SiH2]C=c21,6.195154
c1cc2oc3c4[SiH2]C(=Cc4c4cocc4c3c2c2nsnc12)c1cccc2ccccc12,6.190728
c1sc(-c2cc3sc4c([se]c5ccc6=C[SiH2]C=c6c45)c3c3cocc23)c2ccoc12,6.186548
[SiH2]1C=c2c3cc([se]c3c3c4cocc4c4C=C[SiH2]c4c3c2=C1)-c1scc2cc[se]c12,6.181674
[nH]1ccc2[SiH2]c3c(-c12)c1=C[SiH2]C=c1c1cc(C2=CC=C[SiH2]2)c2ccccc2c31,6.17536
[nH]1cccc1-c1sc(-c2ccc(-c3[SiH2]ccc3)c3nsnc23)c2[se]ccc12,6.167983
c1ccc(o1)-c1ccc(-c2sc(-c3scc4ccsc34)c3sccc23)c2nsnc12,6.159559
[nH]1c2ccoc2c2cc3c(cc(-c4nccc5nsnc45)c4=CCC=c34)cc12,6.15678
[nH]1cccc1-c1sc(-c2cnc(s2)-c2cccc3c[SiH2]cc23)c2ccCc12,6.149763
c1sc(c2[SiH2]C=Cc12)-c1cnc2cc3c(cnc4ccc5cocc5c34)cc2c1,6.144045
c1cc2c(s1)c1sc3cc(-c4cncs4)c4=C[SiH2]C=c4c3c1c1=CCC=c21,6.136793
c1sc(-c2ccc(-c3ccc(o3)-c3cccc4nsnc34)c3ccccc23)c2ccCc12,6.128297
c1sc(-c2cc3c(s2)c2oc4ccc5nsnc5c4c2c2=C[SiH2]C=c32)c2ccoc12,6.125212
c1cc2ncc3c4c5cscc5c(cc4c4ccccc4c3c2o1)-c1cccc2nsnc12,6.117876
[nH]1c2ccc3cocc3c2c2cnc3cc(-c4scc5C=CCc45)c4=C[SiH2]C=c4c3c12,6.115778
c1Cc-2c([SiH2]c3c-2c2nsnc2c2ccc4ccccc4c32)c1,6.107214
c1[SiH2]c(cc1)-c1ccc(o1)-c1ccc(-c2cncc3nsnc23)c2c[nH]cc12,6.099384
c1sc(c2Cccc12)-c1ccc(nc1)-c1ccc(cn1)-c1cccc2c[SiH2]cc12,6.099158
c1cc2c3nsnc3c3c4cnc(cc4c4ccccc4c3c2s1)-c1scc2CC=Cc12,6.093016
C1C=c2c3cc(oc3c3c4nsnc4c4ccc5cocc5c4c3c2=C1)C1=CC=C[SiH2]1,6.088446
[nH]1c2cc(ncc2c2ccc3ccc4nsnc4c3c12)-c1scc2cc[se]c12,6.082205
c1cc2sc3c4sc(cc4c4=CCC=c4c3c2c2cscc12)-c1cccc2nsnc12,6.07996
c1sc(c2CC=Cc12)-c1cnc2c(c1)[se]c1c2[se]c2ccc3nsnc3c12,6.072328
c1sc(-c2ccc3c(ccc4c3cnc3ccc5=C[SiH2]C=c5c43)c2)c2ccsc12,6.071132
c1ccc(C2=Cc3c([SiH2]2)c2c(ccc4=C[SiH2]C=c24)c2=CCC=c32)c2ccccc12,6.062158
c1ccc(cn1)-c1sc(-c2ccc(cc2)-c2cccc3c[SiH2]cc23)c2cc[SiH2]c12,6.056752
C1C=CC=C1c1cc2c3cocc3c3c4cnccc4c4nsnc4c3c2c2cscc12,6.053146
[nH]1c2C=C(Cc2c2c1c1CC=Cc1c1ccccc21)c1cncc2nsnc12,6.045268
[SiH2]1C=Cc2sc(cc12)-c1cc2sccc2c2nsnc12,6.042449
[nH]1c2cc(-c3scc4C=CCc34)c3=C[SiH2]C=c3c2c2ccc3ccc4nsnc4c3c12,6.029798
c1ccc([se]1)-c1cc2sc3c4[se]ccc4c4ccccc4c3c2c2=C[SiH2]C=c12,6.028352
c1ccc(cc1)C1=Cc2c([SiH2]1)c1cc3ncccc3cc1c1nsnc21,6.018387
C1C=Cc2ncc3cc(-c4ccco4)c4=C[SiH2]C=c4c3c12,6.011446
[nH]1ccc2ccc3c4ncc(cc4[se]c3c12)-c1cccc2=C[SiH2]C=c12,6.008863
C1C=Cc2ccc3c(ccc4cc(-c5scc6occc56)c5nsnc5c34)c12,6.005923
c1ccc(s1)-c1cc2c3nsnc3c3ccc4cocc4c3c2c2cscc12,5.999862
c1cc2CC(=Cc2[se]1)C1=Cc2c([SiH2]1)ccc1=C[SiH2]C=c21,5.991688
c1cnc(s1)-c1sc(-c2ncc(s2)-c2ccc[se]2)c2sccc12,5.98614
[nH]1c(ccc1-c1cccc2nsnc12)-c1[SiH2]c(cc1)-c1cccc2c[SiH2]cc12,5.98182
c1ccc(nc1)-c1cc2c(s1)c1c3cocc3c3cccnc3c1c1=C[SiH2]C=c21,5.981467
c1cc2cc3c4cscc4c4cc(-c5scc6sccc56)c5=C[SiH2]C=c5c4c3cc2o1,5.976417
c1sc(c2CC=Cc12)-c1cc2c3cocc3ccc2c2=C[SiH2]C=c12,5.968762
c1sc(-c2cc3cc4cnc5ccc6nsnc6c5c4cc3s2)c2[SiH2]C=Cc12,5.966023
[nH]1c(cc2c1c1cnccc1c1=CCC=c21)-c1scc2nccnc12,5.956573
c1cc2c(s1)c1sc3cc(ncc3c1c1=C[SiH2]C=c21)-c1scc2ccoc12,5.95479
c1cc2c(cc(-c3scc4cc[se]c34)c3nsnc23)s1,5.942169
c1sc(-c2cc3sc4c(sc5ccc6nsnc6c45)c3c3cocc23)c2occc12,5.940198
c1cc2ccc3cc4cc(-c5ncncn5)c5=C[SiH2]C=c5c4cc3c2c2cocc12,5.93695
c1ccc(cc1)-c1cc2c(c3ccccc13)c1c3nsnc3ccc1c1=CCC=c21,5.930189
[SiH2]1C=CC=C1c1cc2c3nsnc3c3c(sc4ccc5cscc5c34)c2c2ccccc12,5.923955
c1sc(c2C=C[SiH2]c12)-c1cc2sc3ccc4=CCC=c4c3c2c2nsnc12,5.918442
c1cnc(s1)-c1cc2c3cscc3c3c(ccc4ccc5=C[SiH2]C=c5c34)c2c2cscc12,5.909864
[nH]1c2C=C[SiH2]c2c2c3nsnc3c3cc(-c4scc5C=C[SiH2]c45)c4=CCC=c4c3c12,5.904168
[nH]1c(cc2c1c1c3cscc3c3ccc4nsnc4c3c1c1ccccc21)-c1cncs1,5.89808
c1sc(-c2cc3c4cocc4c4c(oc5ccc6=CCC=c6c45)c3c3nsnc23)c2ccsc12,5.893235
c1ccc(-c2cc3sc4c(oc5ccc6nsnc6c45)c3c3c[nH]cc23)c2nsnc12,5.887335
c1ccc(-c2cc3c4nsnc4c4ccc5=CCC=c5c4c3o2)c2ccccc12,5.883274
c1cnc(s1)-c1cc2c3cocc3c3c(sc4ccc5=C[SiH2]C=c5c34)c2o1,5.878824
[nH]1ccc2[nH]c3c(c4cocc4c4cc(-c5cncc6nsnc56)c5ccccc5c34)c12,5.87346
c1ccc(-c2cc3sc4c(c3o2)c2=CCC=c2c2ccc3=C[SiH2]C=c3c42)c2=C[SiH2]C=c12,5.869173
c1cc2sc3c4[SiH2]C(=Cc4cnc3c2c2nsnc12)c1ncncn1,5.862034
[nH]1ccc2[SiH2]c3c([nH]c4cc(sc34)-c3cncc4nsnc34)-c12,5.860507
c1ccc(s1)-c1cc2ccc3c([se]c4ccc5nsnc5c34)c2cn1,5.857098
c1sc(-c2ccc(nc2)-c2sc(c3Cccc23)-c2cccc3c[SiH2]cc23)c2occc12,5.852452
c1ccc2c3Cc4ccc5c[SiH2]cc5c4-c3[se]c2c1,5.844202
c1ccc(cn1)-c1ccc2c(c1)c1=CCC=c1c1c2c2cscc2c2ccc3nsnc3c12,5.840847
[nH]1c2C=CCc2c2c1c1c(cc(-c3nccc4nsnc34)c3=C[SiH2]C=c13)c1=C[SiH2]C=c21,5.837108
c1cc2c3cscc3c3c4oc(cc4oc3c2c2nsnc12)-c1cccc2ccccc12,5.83414
[nH]1c(ccc1-c1ccc(cn1)-c1scc2cc[se]c12)-c1scc2nccnc12,5.829246
[nH]1c(ccc1-c1ccc(-c2cccc3c[SiH2]cc23)c2nsnc12)-c1scc2ccoc12,5.825086
c1sc(-c2cc3c4nsnc4c4ccc5ccccc5c4c3[se]2)c2ccsc12,5.818592
[nH]1cccc1-c1ncc(-c2sc(-c3scc4ccoc34)c3ccsc23)c2nsnc12,5.816634
c1cnc(s1)-c1ccc(-c2sc(-c3scc4[SiH2]ccc34)c3cc[SiH2]c23)c2cCcc12,5.813124
[nH]1c2cc(oc2c2[se]c3ccc4=C[SiH2]C=c4c3c12)-c1nccs1,5.806535
c1cc2[SiH2]C(=Cc2c2=C[SiH2]C=c12)c1cc2c(ccc3=CCC=c23)c2cscc12,5.802268
[nH]1c(cc2sc3c(ncc4ccc5nsnc5c34)c12)-c1scc2occc12,5.795532
c1sc(c2C=C[SiH2]c12)-c1cc2ncc3ccccc3c2c2nsnc12,5.793352
c1cc2sc3c4oc(cc4c4nsnc4c3c2cn1)-c1cccc2cscc12,5.786288
c1cnc(s1)-c1cc2c3nsnc3c3c4ncccc4[se]c3c2[se]1,5.783429
c1cc2c3nsnc3c3c4c5cscc5c(cc4c4ccccc4c3c2s1)-c1cncs1,5.78051
[nH]1c(cc2sc3c(c4cocc4c4ccc5nsnc5c34)c12)-c1ccccn1,5.77806
c1ccc(o1)-c1cc2oc3cc4ccc5=CCC=c5c4cc3c2c2=C[SiH2]C=c12,5.771895
c1sc(-c2cc3c4cscc4c4cccnc4c3c3nsnc23)c2[nH]ccc12,5.768364
c1ccc(cc1)C1=Cc2oc3c(c2[SiH2]1)c1ccccc1c1ccc2nsnc2c31,5.762128
[nH]1cccc1C1=Cc2c(C1)c1cnc3cc[se]c3c1c1nsnc21,5.759873
c1ncc(s1)-c1ccc([se]1)-c1ncc(s1)-c1scc2sccc12,5.753022
c1sc(C2=Cc3c(C2)c2[se]c4ccc5nsnc5c4c2c2=C[SiH2]C=c32)c2CC=Cc12,5.749129
c1sc(-c2sc(-c3[SiH2]c(cc3)-c3cccc4nsnc34)c3[se]ccc23)c2occc12,5.743391
